,Sentence #,Word,Tag
131729,,8237H5,building
131730,,apartamento,rw
131731,,13G,apartment
131732,," , ",rw
131733,,CARABALLO,locality
131734,,JARUCO,municipality
131735,," , ",rw
131736,,LA,province
131737,,HABANA,province
131738,Sentence 7273,48,principal_street
131739,,A,principal_street
131740,," , ",rw
131741,,FLOR,locality
131742,,DE,locality
131743,,ITABO,locality
131744,," , ",rw
131745,,MADRUGA,municipality
131746,," , ",rw
131747,,prcia,rw
131748,,LA,province
131749,,HABANA,province
131750,Sentence 7274,48,principal_street
131751,," , ",rw
131752,,FLOR,locality
131753,,DE,locality
131754,,ITABO,locality
131755,," , ",rw
131756,,MADRUGA,municipality
131757,," , ",rw
131758,,LA,province
131759,,HABANA,province
131760,Sentence 7275,pasaje,rw
131761,,46,principal_street
131762,,edificio,rw
131763,,nu,rw
131764,,31D091,building
131765,,reparto,rw
131766,,FLOR,locality
131767,,DE,locality
131768,,ITABO,locality
131769,," , ",rw
131770,,MADRUGA,municipality
131771,," , ",rw
131772,,LA,province
131773,,HABANA,province
131774,Sentence 7276,46,principal_street
131775,," , ",rw
131776,,reparto,rw
131777,,FLOR,locality
131778,,DE,locality
131779,,ITABO,locality
131780,,MADRUGA,municipality
131781,," , ",rw
131782,,LA,province
131783,,HABANA,province
131784,Sentence 7277,Ave,rw
131785,,1,principal_street
131786,,edif.,rw
131787,,8D9,building
131788,,apt.,rw
131789,,num,rw
131790,,72,apartment
131791,," , ",rw
131792,,poblado,rw
131793,,FLOR,locality
131794,,DE,locality
131795,,ITABO,locality
131796,,MADRUGA,municipality
131797,,LA,province
131798,,HABANA,province
131799,Sentence 7278,Carr,rw
131800,,1,principal_street
131801,,FLOR,locality
131802,,DE,locality
131803,,ITABO,locality
131804,,MADRUGA,municipality
131805,," , ",rw
131806,,LA,province
131807,,HABANA,province
131808,Sentence 7279,calle,rw
131809,,CIRCUNVALACION,principal_street
131810,,OESTE,principal_street
131811,,EDIFICIO,rw
131812,,C53247,building
131813,,apartamento,rw
131814,,39,apartment
131815,,rpt,rw
131816,,SAN,locality
131817,,ANTONIO,locality
131818,,DE,locality
131819,,LOS,locality
131820,,BANOS,locality
131821,," , ",rw
131822,,SAN,municipality
131823,,ANTONIO,municipality
131824,,DE,municipality
131825,,LOS,municipality
131826,,BANOS,municipality
131827,," , ",rw
131828,,LA,province
131829,,HABANA,province
131830,Sentence 7280,CIRCUNVALACION,principal_street
131831,,OESTE,principal_street
131832,,Edificio,rw
131833,,2H384,building
131834,," , ",rw
131835,,SAN,locality
131836,,ANTONIO,locality
131837,,DE,locality
131838,,LOS,locality
131839,,BANOS,locality
131840,," , ",rw
131841,,SAN,municipality
131842,,ANTONIO,municipality
131843,,DE,municipality
131844,,LOS,municipality
131845,,BANOS,municipality
131846,,LA,province
131847,,HABANA,province
131848,Sentence 7281,carretera,rw
131849,,CIRCUNVALACION,principal_street
131850,,OESTE,principal_street
131851,," , ",rw
131852,,ciudad,rw
131853,,SAN,locality
131854,,ANTONIO,locality
131855,,DE,locality
131856,,LOS,locality
131857,,BANOS,locality
131858,,SAN,municipality
131859,,ANTONIO,municipality
131860,,DE,municipality
131861,,LOS,municipality
131862,,BANOS,municipality
131863,," , ",rw
131864,,LA,province
131865,,HABANA,province
131866,Sentence 7282,D,principal_street
131867,," , ",rw
131868,,BEJUCAL,locality
131869,," , ",rw
131870,,BEJUCAL,municipality
131871,," , ",rw
131872,,LA,province
131873,,HABANA,province
131874,Sentence 7283,czda.,rw
131875,,D,principal_street
131876,,EDIF.,rw
131877,,11D80,building
131878,," , ",rw
131879,,BEJUCAL,locality
131880,," , ",rw
131881,,BEJUCAL,municipality
131882,," , ",rw
131883,,LA,province
131884,,HABANA,province
131885,Sentence 7284,82,principal_street
131886,,75459,building
131887,,ap,rw
131888,,55I,apartment
131889,," , ",rw
131890,,GUIRA,locality
131891,,DE,locality
131892,,MELENA,locality
131893,," , ",rw
131894,,GUIRA,municipality
131895,,DE,municipality
131896,,MELENA,municipality
131897,," , ",rw
131898,,LA,province
131899,,HABANA,province
131900,Sentence 7285,82,principal_street
131901,,edificio,rw
131902,,2C11,building
131903,,apto,rw
131904,,J18,apartment
131905,,GUIRA,locality
131906,,DE,locality
131907,,MELENA,locality
131908,,GUIRA,municipality
131909,,DE,municipality
131910,,MELENA,municipality
131911,," , ",rw
131912,,LA,province
131913,,HABANA,province
131914,Sentence 7286,86,principal_street
131915,,ed.,rw
131916,,F,building
131917,,ap,rw
131918,,J19,apartment
131919,,GUIRA,locality
131920,,DE,locality
131921,,MELENA,locality
131922,," , ",rw
131923,,GUIRA,municipality
131924,,DE,municipality
131925,,MELENA,municipality
131926,," , ",rw
131927,,LA,province
131928,,HABANA,province
131929,Sentence 7287,86,principal_street
131930,,ed,rw
131931,,G,building
131932,,apto,rw
131933,,#,rw
131934,,91,apartment
131935,," , ",rw
131936,,ciudad,rw
131937,,GUIRA,locality
131938,,DE,locality
131939,,MELENA,locality
131940,," , ",rw
131941,,GUIRA,municipality
131942,,DE,municipality
131943,,MELENA,municipality
131944,," , ",rw
131945,,LA,province
131946,,HABANA,province
131947,Sentence 7288,86,principal_street
131948,,Edifi,rw
131949,,434,building
131950,,apartamento,rw
131951,,3N8,apartment
131952,," , ",rw
131953,,GUIRA,locality
131954,,DE,locality
131955,,MELENA,locality
131956,," , ",rw
131957,,GUIRA,municipality
131958,,DE,municipality
131959,,MELENA,municipality
131960,," , ",rw
131961,,LA,province
131962,,HABANA,province
131963,Sentence 7289,94,principal_street
131964,,EDIFICIO,rw
131965,,F,building
131966,," , ",rw
131967,,reparto,rw
131968,,GUIRA,locality
131969,,DE,locality
131970,,MELENA,locality
131971,,GUIRA,municipality
131972,,DE,municipality
131973,,MELENA,municipality
131974,," , ",rw
131975,,LA,province
131976,,HABANA,province
131977,Sentence 7290,85,principal_street
131978,,A,principal_street
131979,,edi,rw
131980,,8305,building
131981,,apt.,rw
131982,,70G,apartment
131983,,GUIRA,locality
131984,,DE,locality
131985,,MELENA,locality
131986,,GUIRA,municipality
131987,,DE,municipality
131988,,MELENA,municipality
131989,," , ",rw
131990,,LA,province
131991,,HABANA,province
131992,Sentence 7291,pasaje,rw
131993,,83,principal_street
131994,,F,building
131995,," , ",rw
131996,,cludad,rw
131997,,GUIRA,locality
131998,,DE,locality
131999,,MELENA,locality
132000,," , ",rw
132001,,GUIRA,municipality
132002,,DE,municipality
132003,,MEENA,municipality
132004,,"  , ",rw
132005,,LA,province
132006,,HABANA,province
132007,Sentence 7292,71,principal_street
132008,,GUIRA,locality
132009,,DE,locality
132010,,MELENA,locality
132011,,GUIRA,municipality
132012,,DE,municipality
132013,,MELENA,municipality
132014,," , ",rw
132015,,LA,province
132016,,HABANA,province
132017,Sentence 7293,ca,rw
132018,,71,principal_street
132019,,GUIRA,locality
132020,,DE,locality
132021,,MELEmA,locality
132022,," , ",rw
132023,,GUIRA,municipality
132024,,DE,municipality
132025,,MELENA,municipality
132026,," , ",rw
132027,,LA,province
132028,,HHABANA,province
132029,Sentence 7294,Ctra,rw
132030,,71,principal_street
132031,,A,principal_street
132032,,edif,rw
132033,,1145,building
132034,," , ",rw
132035,,GUIRA,locality
132036,,DE,locality
132037,,MELENA,locality
132038,," , ",rw
132039,,GUIRA,municipality
132040,,DE,municipality
132041,,MELENA,municipality
132042,," , ",rw
132043,,LA,province
132044,,HABANA,province
132045,Sentence 7295,111,principal_street
132046,," , ",rw
132047,,GUIRA,locality
132048,,DE,locality
132049,,MELENA,locality
132050,," , ",rw
132051,,Mno.,rw
132052,,GUIRA,municipality
132053,,DE,municipality
132054,,MELENA,municipality
132055,," , ",rw
132056,,LA,province
132057,,HABANA,province
132058,Sentence 7296,czda.,rw
132059,,105,principal_street
132060,,ed,rw
132061,,95,building
132062,,GUIRA,locality
132063,,DE,locality
132064,,MELENA,locality
132065,," , ",rw
132066,,MUNICIPIO,rw
132067,,GUIRA,municipality
132068,,DE,municipality
132069,,MELENA,municipality
132070,," , ",rw
132071,,LA,province
132072,,HABANA,province
132073,Sentence 7297,ave.,rw
132074,,9,principal_street
132075,,edf.,rw
132076,,G5,building
132077,,apart.,rw
132078,,57I,apartment
132079,," , ",rw
132080,,CARABALLO,locality
132081,," , ",rw
132082,,JARUCO,municipality
132083,," , ",rw
132084,,LA,province
132085,,HABANA,province
132086,Sentence 7298,carret,rw
132087,,46,principal_street
132088,,A,principal_street
132089,," , ",rw
132090,,GUINES,locality
132091,," , ",rw
132092,,GUINES,municipality
132093,," , ",rw
132094,,LA,province
132095,,HABANA,province
132096,Sentence 7299,ave.,rw
132097,,160,principal_street
132098,,GUINES,locality
132099,," , ",rw
132100,,GUINEz,municipality
132101,,LA,province
132102,,HABANA,province
132103,Sentence 7300,160,principal_street
132104,," , ",rw
132105,,GUINES,locality
132106,,GUINES,municipality
132107,," , ",rw
132108,,LA,province
132109,,HABANA,province
132110,Sentence 7301,160,principal_street
132111,,ed.,rw
132112,,A,building
132113,,apt,rw
132114,,número,rw
132115,,75L,apartment
132116,," , ",rw
132117,,GUINES,locality
132118,," , ",rw
132119,,GUINES,municipality
132120,," , ",rw
132121,,LA,province
132122,,HABANA,province
132123,Sentence 7302,calz,rw
132124,,112,principal_street
132125,,Edifi,rw
132126,,38,building
132127,," , ",rw
132128,,GUINES,locality
132129,,GUINES,municipality
132130,," , ",rw
132131,,LA,province
132132,,HABANA,province
132133,Sentence 7303,Ave,rw
132134,,108,principal_street
132135,," , ",rw
132136,,ciudad,rw
132137,,GUINES,locality
132138,,GUINES,municipality
132139,,LA,province
132140,,HABANA,province
132141,Sentence 7304,58,principal_street
132142,,EDIF.,rw
132143,,no.,rw
132144,,967,building
132145,,apto.,rw
132146,,92,apartment
132147,," , ",rw
132148,,GUINES,locality
132149,,GUINES,municipality
132150,," , ",rw
132151,,LA,province
132152,,HABANA,province
132153,Sentence 7305,Carr,rw
132154,,58,principal_street
132155,,edf.,rw
132156,,A,building
132157,," , ",rw
132158,,GUINES,locality
132159,," , ",rw
132160,,GUINES,municipality
132161,," , ",rw
132162,,LA,province
132163,,HABANA,province
132164,Sentence 7306,calle,rw
132165,,74,principal_street
132166,,GUINES,locality
132167,," , ",rw
132168,,GUINES,municipality
132169,," , ",rw
132170,,LA,province
132171,,HABANA,province
132172,Sentence 7307,Ave.,rw
132173,,86,principal_street
132174,," , ",rw
132175,,GUINES,locality
132176,," , ",rw
132177,,GUINES,municipality
132178,," , ",rw
132179,,LA,province
132180,,HABANA,province
132181,Sentence 7308,86,principal_street
132182,,Edificio,rw
132183,,88,building
132184,,apt.,rw
132185,,99,apartment
132186,,GUINES,locality
132187,," , ",rw
132188,,GUINES,municipality
132189,," , ",rw
132190,,Pro,rw
132191,,LA,province
132192,,HABANA,province
132193,Sentence 7309,calzada,rw
132194,,86,principal_street
132195,,ed.,rw
132196,,3615,building
132197,,apart.,rw
132198,,#,rw
132199,,12,apartment
132200,," , ",rw
132201,,GUINES,locality
132202,," , ",rw
132203,,mun,rw
132204,,GUINES,municipality
132205,," , ",rw
132206,,LA,province
132207,,HABANA,province
132208,Sentence 7310,86,principal_street
132209,,ed,rw
132210,,G,building
132211,," , ",rw
132212,,GUINES,locality
132213,," , ",rw
132214,,Mno.,rw
132215,,GUINES,municipality
132216,," , ",rw
132217,,LA,province
132218,,HABANA,province
132219,Sentence 7311,calle,rw
132220,,86,principal_street
132221,," , ",rw
132222,,GUINES,locality
132223,," , ",rw
132224,,GUINES,municipality
132225,," , ",rw
132226,,LA,province
132227,,HABANA,province
132228,Sentence 7312,carretera,rw
132229,,84,principal_street
132230,,EDF,rw
132231,,118,building
132232,,apartamento,rw
132233,,numero,rw
132234,,84,apartment
132235,," , ",rw
132236,,GUINES,locality
132237,,GUINES,municipality
132238,,LA,province
132239,,HABANA,province
132240,Sentence 7313,Ctra,rw
132241,,84,principal_street
132242,,edf,rw
132243,,7G76,building
132244,,aptto,rw
132245,,14,apartment
132246,," , ",rw
132247,,GUINES,locality
132248,," , ",rw
132249,,GUINES,municipality
132250,," , ",rw
132251,,LA,province
132252,,HABANA,province
132253,Sentence 7314,ca,rw
132254,,82,principal_street
132255,,Edifi,rw
132256,,B566,building
132257,,apartamento,rw
132258,,nro,rw
132259,,A68,apartment
132260,,GUINES,locality
132261,,GUINES,municipality
132262,,LA,province
132263,,HABANA,province
132264,Sentence 7315,calle,rw
132265,,77,principal_street
132266,,edf,rw
132267,,9A9776,building
132268,,apartamento,rw
132269,,87,apartment
132270,," , ",rw
132271,,reparto,rw
132272,,GUINES,locality
132273,,GUINES,municipality
132274,," , ",rw
132275,,LA,province
132276,,HABANA,province
132277,Sentence 7316,13,principal_street
132278,,A,principal_street
132279,," , ",rw
132280,,SANTA,locality
132281,,CRUZ,locality
132282,,DEL,locality
132283,,NORTE,locality
132284,,SANTA,municipality
132285,,CRUZ,municipality
132286,,DEL,municipality
132287,,NORTE,municipality
132288,,LA,province
132289,,HABANA,province
132290,Sentence 7317,avenida,rw
132291,,13,principal_street
132292,,A,principal_street
132293,," , ",rw
132294,,SANTA,locality
132295,,CRUZ,locality
132296,,DEL,locality
132297,,NORTE,locality
132298,," , ",rw
132299,,SANTA,municipality
132300,,CRUZ,municipality
132301,,DEL,municipality
132302,,NORTE,municipality
132303,," , ",rw
132304,,LA,province
132305,,HABANA,province
132306,Sentence 7318,Carr,rw
132307,,13,principal_street
132308,,A,principal_street
132309,,EDIFICIO,rw
132310,,G,building
132311,," , ",rw
132312,,SANTA,locality
132313,,CRUZ,locality
132314,,DEL,locality
132315,,NORTE,locality
132316,,municipio,rw
132317,,SANTA,municipality
132318,,CRUZ,municipality
132319,,DEL,municipality
132320,,NORTE,municipality
132321,," , ",rw
132322,,LA,province
132323,,HABANA,province
132324,Sentence 7319,calle,rw
132325,,13,principal_street
132326,,A,principal_street
132327,,SANTA,locality
132328,,CRUZ,locality
132329,,DEL,locality
132330,,NORTE,locality
132331,," , ",rw
132332,,municipio,rw
132333,,SANTA,municipality
132334,,CRUZ,municipality
132335,,DEL,municipality
132336,,NORTE,municipality
132337,," , ",rw
132338,,LA,province
132339,,HABANA,province
132340,Sentence 7320,13,principal_street
132341,,A,principal_street
132342,," , ",rw
132343,,rpt,rw
132344,,SANTA,locality
132345,,CRUZ,locality
132346,,DEL,locality
132347,,NORTE,locality
132348,," , ",rw
132349,,SANTA,municipality
132350,,CRUZ,municipality
132351,,DEL,municipality
132352,,NORTE,municipality
132353,," , ",rw
132354,,LA,province
132355,,HABANA,province
132356,Sentence 7321,77,principal_street
132357,," , ",rw
132358,,ciudad,rw
132359,,GUINES,locality
132360,," , ",rw
132361,,GUINES,municipality
132362,," , ",rw
132363,,LA,province
132364,,HABANA,province
132365,Sentence 7322,77,principal_street
132366,," , ",rw
132367,,GUINES,locality
132368,," , ",rw
132369,,GUINES,municipality
132370,," , ",rw
132371,,LA,province
132372,,HABANA,province
132373,Sentence 7323,Calzada,rw
132374,,77,principal_street
132375,," , ",rw
132376,,GUINES,locality
132377,," , ",rw
132378,,m.,rw
132379,,GUINES,municipality
132380,,prov,rw
132381,,LA,province
132382,,HABANA,province
132383,Sentence 7324,ave.,rw
132384,,77,principal_street
132385,," , ",rw
132386,,GUINES,locality
132387,," , ",rw
132388,,GUINES,municipality
132389,," , ",rw
132390,,LA,province
132391,,HABANA,province
132392,Sentence 7325,77,principal_street
132393,,ed.,rw
132394,,B,building
132395,,apartamento,rw
132396,,79,apartment
132397,," , ",rw
132398,,GUINES,locality
132399,," , ",rw
132400,,GUINES,municipality
132401,,LA,province
132402,,HABANA,province
132403,Sentence 7326,calle,rw
132404,,77,principal_street
132405,," , ",rw
132406,,reparto,rw
132407,,GUINES,locality
132408,," , ",rw
132409,,GUINES,municipality
132410,," , ",rw
132411,,LA,province
132412,,HABANA,province
132413,Sentence 7327,77,principal_street
132414,,ed.,rw
132415,,242C68,building
132416,,apt,rw
132417,,3J9,apartment
132418,," , ",rw
132419,,GUINES,locality
132420,," , ",rw
132421,,GUINES,municipality
132422,," , ",rw
132423,,LA,province
132424,,HABANA,province
132425,Sentence 7328,91,principal_street
132426,,edif,rw
132427,,487H9,building
132428,," , ",rw
132429,,GUINES,locality
132430,,GUINES,municipality
132431,," , ",rw
132432,,LA,province
132433,,HABANA,province
132434,Sentence 7329,Ctra,rw
132435,,91,principal_street
132436,,ed.,rw
132437,,5168,building
132438,,apartamento,rw
132439,,21,apartment
132440,," , ",rw
132441,,rpt,rw
132442,,GUINES,locality
132443,," , ",rw
132444,,GUINES,municipality
132445,," , ",rw
132446,,LA,province
132447,,HABANA,province
132448,Sentence 7330,ctra,rw
132449,,91,principal_street
132450,," , ",rw
132451,,GUINES,locality
132452,," , ",rw
132453,,GUINES,municipality
132454,," , ",rw
132455,,LA,province
132456,,HABANA,province
132457,Sentence 7331,Ctra,rw
132458,,91,principal_street
132459,,LA,province
132460,,HABANA,province
132461,,rpt,rw
132462,,GUINES,locality
132463,,EDIFICIO,rw
132464,,C,building
132465,,apartamento,rw
132466,,51,apartment
132467,,GUINES,municipality
132468,Sentence 7332,83,principal_street
132469,," , ",rw
132470,,GUIINES,locality
132471,," , ",rw
132472,,GUINES,municipality
132473,," , ",rw
132474,,LA,province
132475,,HABANA,province
132476,Sentence 7333,13,principal_street
132477,,A,principal_street
132478,,EDIFICIO,rw
132479,,F,building
132480,," , ",rw
132481,,rpt,rw
132482,,SANTA,locality
132483,,CRUZ,locality
132484,,DEL,locality
132485,,NORTE,locality
132486,," , ",rw
132487,,SANTA,municipality
132488,,CRUZ,municipality
132489,,DEL,municipality
132490,,NORTE,municipality
132491,," , ",rw
132492,,LA,province
132493,,HABANA,province
132494,Sentence 7334,avenida,rw
132495,,13,principal_street
132496,,A,principal_street
132497,,Edificio,rw
132498,,11,building
132499,,apart.,rw
132500,,85,apartment
132501,," , ",rw
132502,,reparto,rw
132503,,SANTA,locality
132504,,CRUZ,locality
132505,,DEL,locality
132506,,NORTE,locality
132507,," , ",rw
132508,,SANTA,municipality
132509,,CRUZ,municipality
132510,,DEL,municipality
132511,,NORTE,municipality
132512,," , ",rw
132513,,LA,province
132514,,HABANA,province
132515,Sentence 7335,13,principal_street
132516,,A,principal_street
132517,,edificio,rw
132518,,G4343,building
132519,,apt.,rw
132520,,20,apartment
132521,," , ",rw
132522,,SANTA,locality
132523,,CRUZ,locality
132524,,DEL,locality
132525,,NORTE,locality
132526,," , ",rw
132527,,SANTA,municipality
132528,,CRUZ,municipality
132529,,DEL,municipality
132530,,NORTE,municipality
132531,," , ",rw
132532,,LA,province
132533,,HABANA,province
132534,Sentence 7336,Ctra,rw
132535,,13,principal_street
132536,,A,principal_street
132537,," , ",rw
132538,,SANTA,locality
132539,,CRUZ,locality
132540,,DEL,locality
132541,,NORTE,locality
132542,,SANTA,municipality
132543,,CRUZ,municipality
132544,,DEL,municipality
132545,,NORTE,municipality
132546,,LA,province
132547,,HABANA,province
132548,Sentence 7337,13,principal_street
132549,,A,principal_street
132550,," , ",rw
132551,,SANTA,locality
132552,,CRUZ,locality
132553,,DEL,locality
132554,,NORTE,locality
132555,," , ",rw
132556,,SANTA,municipality
132557,,CRUZ,municipality
132558,,DEL,municipality
132559,,NORTE,municipality
132560,," , ",rw
132561,,LA,province
132562,,HABANA,province
132563,Sentence 7338,13,principal_street
132564,,A,principal_street
132565,,Edificio,rw
132566,,6786F9,building
132567,,apt.,rw
132568,,67I,apartment
132569,," , ",rw
132570,,SANTA,locality
132571,,CRUZ,locality
132572,,DEL,locality
132573,,NORTE,locality
132574,,SANTA,municipality
132575,,CRUZ,municipality
132576,,DEL,municipality
132577,,NORTE,municipality
132578,," , ",rw
132579,,LA,province
132580,,HABANA,province
132581,Sentence 7339,3,principal_street
132582,," , ",rw
132583,,SANTA,locality
132584,,CRUZ,locality
132585,,DEL,locality
132586,,NORTE,locality
132587,," , ",rw
132588,,SANTA,municipality
132589,,CRUZ,municipality
132590,,DEL,municipality
132591,,NORTE,municipality
132592,," , ",rw
132593,,LA,province
132594,,HABANA,province
132595,Sentence 7340,czda.,rw
132596,,3,principal_street
132597,," , ",rw
132598,,SANTA,locality
132599,,CRUZ,locality
132600,,DEL,locality
132601,,NORTE,locality
132602,," , ",rw
132603,,SANTA,municipality
132604,,CRUZ,municipality
132605,,DEL,municipality
132606,,NORTE,municipality
132607,," , ",rw
132608,,LA,province
132609,,HABANA,province
132610,Sentence 7341,8VA,principal_street
132611,,calz,rw
132612,,B,building
132613,,BOCA,locality
132614,,DE,locality
132615,,JARUCO,locality
132616,," , ",rw
132617,,SANTA,municipality
132618,,CRUZ,municipality
132619,,DEL,municipality
132620,,NORTE,municipality
132621,," , ",rw
132622,,LA,province
132623,,HABANA,province
132624,Sentence 7342,2DA,principal_street
132625,,calz,rw
132626,," , ",rw
132627,,rpt,rw
132628,,BOCA,locality
132629,,DE,locality
132630,,JARUCO,locality
132631,,SANTA,municipality
132632,,CRUZ,municipality
132633,,DEL,municipality
132634,,NORTE,municipality
132635,," , ",rw
132636,,LA,province
132637,,HABANA,province
132638,Sentence 7343,2DA,principal_street
132639,,carretera,rw
132640,,edf,rw
132641,,F,building
132642,,apto.,rw
132643,,A82,apartment
132644,," , ",rw
132645,,BOCA,locality
132646,,DE,locality
132647,,JARUCO,locality
132648,,SANTA,municipality
132649,,CRUZ,municipality
132650,,DEL,municipality
132651,,NORTE,municipality
132652,," , ",rw
132653,,LA,province
132654,,HABANA,province
132655,Sentence 7344,2DA,principal_street
132656,,carretera,rw
132657,," , ",rw
132658,,reparto,rw
132659,,BOCA,locality
132660,,DE,locality
132661,,JARUCO,locality
132662,,SANTA,municipality
132663,,CRUZ,municipality
132664,,DEL,municipality
132665,,NORTE,municipality
132666,," , ",rw
132667,,LA,province
132668,,HABANA,province
132669,Sentence 7345,2DA,principal_street
132670,,calz,rw
132671,,EDIFICIO,rw
132672,,B,building
132673,,apt.,rw
132674,,58C,apartment
132675,," , ",rw
132676,,BOCA,locality
132677,,DE,locality
132678,,JARUCO,locality
132679,," , ",rw
132680,,SANTA,municipality
132681,,CRUZ,municipality
132682,,DEL,municipality
132683,,NORTE,municipality
132684,,LA,province
132685,,HABANA,province
132686,Sentence 7346,9NA,principal_street
132687,,calle,rw
132688,,BAINOA,locality
132689,," , ",rw
132690,,JARUCu,municipality
132691,," , ",rw
132692,,iA,province
132693,,HABANA,province
132694,Sentence 7347,1RA,principal_street
132695,,ave,rw
132696,,62F597,building
132697,," , ",rw
132698,,BAINOA,locality
132699,,JARUCO,municipality
132700,," , ",rw
132701,,LA,province
132702,,HABANA,province
132703,Sentence 7348,9,principal_street
132704,," , ",rw
132705,,BAINOA,locality
132706,," , ",rw
132707,,JARUCO,municipality
132708,," , ",rw
132709,,LA,province
132710,,HABANA,province
132711,Sentence 7349,Ctra,rw
132712,,1,principal_street
132713,," , ",rw
132714,,BAINOA,locality
132715,,JARUCO,municipality
132716,," , ",rw
132717,,LA,province
132718,,HABANA,province
132719,Sentence 7350,8VA,principal_street
132720,,ave.,rw
132721,,reparto,rw
132722,,BOCA,locality
132723,,DE,locality
132724,,JARUCO,locality
132725,," , ",rw
132726,,SANTA,municipality
132727,,CRUZ,municipality
132728,,DEL,municipality
132729,,NORTE,municipality
132730,," , ",rw
132731,,LA,province
132732,,HABANA,province
132733,Sentence 7351,8VA,principal_street
132734,,calzada,rw
132735,," , ",rw
132736,,BOCA,locality
132737,,DE,locality
132738,,JARUCO,locality
132739,," , ",rw
132740,,SANTA,municipality
132741,,CRUZ,municipality
132742,,DEL,municipality
132743,,NORTE,municipality
132744,," , ",rw
132745,,LA,province
132746,,HABANA,province
132747,Sentence 7352,calz.,rw
132748,,72,principal_street
132749,,CEIBA,locality
132750,,DEL,locality
132751,,AGUA,locality
132752,,LA,province
132753,,HABANA,province
132754,,CAIMITO,municipality
132755,,Edif.,rw
132756,,32B591,building
132757,Sentence 7353,czda.,rw
132758,,74,principal_street
132759,,497,building
132760,,apart.,rw
132761,,31B,apartment
132762,,CEIBA,locality
132763,,DEL,locality
132764,,AGUA,locality
132765,," , ",rw
132766,,CAIMITO,municipality
132767,," , ",rw
132768,,LA,province
132769,,HABANA,province
132770,Sentence 7354,pasaje,rw
132771,,74,principal_street
132772,,EDIFICIO,rw
132773,,F,building
132774,,CEIBA,locality
132775,,DEL,locality
132776,,AGUA,locality
132777,,CAIMITO,municipality
132778,," , ",rw
132779,,LA,province
132780,,HABANA,province
132781,Sentence 7355,91,principal_street
132782,," , ",rw
132783,,CEIBA,locality
132784,,DEL,locality
132785,,AGUA,locality
132786,," , ",rw
132787,,CAIMITO,municipality
132788,," , ",rw
132789,,LA,province
132790,,HABANA,province
132791,Sentence 7356,alle,rw
132792,,91,principal_street
132793,," , ",rw
132794,,CEIBA,locality
132795,,DEL,locality
132796,,AGUA,locality
132797,,CAIMITO,municipality
132798,," , ",rw
132799,,LA,province
132800,,HABANA,province
132801,Sentence 7357,91,principal_street
132802,,CEIBA,locality
132803,,DEL,locality
132804,,AGUA,locality
132805,,CAIMITO,municipality
132806,," , ",rw
132807,,LA,province
132808,,HABANA,province
132809,Sentence 7358,91,principal_street
132810,,edf.,rw
132811,,2141,building
132812,,apart.,rw
132813,,22,apartment
132814,," , ",rw
132815,,CEIBA,locality
132816,,DEL,locality
132817,,AGUA,locality
132818,,CAIMITO,municipality
132819,," , ",rw
132820,,LA,province
132821,,HABANA,province
132822,Sentence 7359,8VA,principal_street
132823,,ave.,rw
132824,,A,building
132825,," , ",rw
132826,,SAN,locality
132827,,ANTONIO,locality
132828,,DE,locality
132829,,RIO,locality
132830,,BLANCO,locality
132831,,JARUCO,municipality
132832,,LA,province
132833,,HABANA,province
132834,Sentence 7360,8VA,principal_street
132835,,carretera,rw
132836,," , ",rw
132837,,SAN,locality
132838,,ANTONIO,locality
132839,,DE,locality
132840,,RIO,locality
132841,,BLANCO,locality
132842,," , ",rw
132843,,JARUCO,municipality
132844,,LA,province
132845,,HABANA,province
132846,Sentence 7361,calle,rw
132847,,8,principal_street
132848,,EDF,rw
132849,,250,building
132850,,ap,rw
132851,,80M,apartment
132852,,SAN,locality
132853,,ANTONIO,locality
132854,,DE,locality
132855,,RIO,locality
132856,,BLANCO,locality
132857,,JARUCO,municipality
132858,," , ",rw
132859,,LA,province
132860,,HABANA,province
132861,Sentence 7362,2DA,principal_street
132862,,carretera,rw
132863,,Edif.,rw
132864,,número,rw
132865,,44B88,building
132866,,apto.,rw
132867,,nro,rw
132868,,17S,apartment
132869,," , ",rw
132870,,BOCA,locality
132871,,DE,locality
132872,,JARUCO,locality
132873,," , ",rw
132874,,SANTA,municipality
132875,,CRUZ,municipality
132876,,DEL,municipality
132877,,NORTE,municipality
132878,," , ",rw
132879,,LA,province
132880,,HABANA,province
132881,Sentence 7363,2DA,principal_street
132882,,Carr.,rw
132883,,Edif.,rw
132884,,729,building
132885,,apto.,rw
132886,,101,apartment
132887,," , ",rw
132888,,BOCA,locality
132889,,DE,locality
132890,,JARUCO,locality
132891,,SANTA,municipality
132892,,CRUZ,municipality
132893,,DEL,municipality
132894,,NORTE,municipality
132895,," , ",rw
132896,,LA,province
132897,,HABANA,province
132898,Sentence 7364,2DA,principal_street
132899,,calzada,rw
132900,,ed.,rw
132901,,80C572,building
132902,," , ",rw
132903,,localidad,rw
132904,,BOCA,locality
132905,,DE,locality
132906,,JARUCO,locality
132907,," , ",rw
132908,,SANTA,municipality
132909,,CRU,municipality
132910,,DEL,municipality
132911,,NORTE,municipality
132912,," ,, ",rw
132913,,LA,province
132914,,HABANA,province
132915,Sentence 7365,2DA,principal_street
132916,,ctra,rw
132917,," , ",rw
132918,,BOCA,locality
132919,,DE,locality
132920,,JARUCO,locality
132921,," , ",rw
